Tiempo(s),IMU1_AccX,IMU1_AccY,IMU1_AccZ,IMU1_GyrX,IMU1_GyrY,IMU1_GyrZ,IMU2_AccX,IMU2_AccY,IMU2_AccZ,IMU2_GyrX,IMU2_GyrY,IMU2_GyrZ
7.552910566329956,-0.143659,-9.002657,2.375169,0.369944,-0.079908,-0.214068,0.560272,-8.442386,4.472597,0.374413,-0.070842,-0.21746
7.57625937461853,0.138871,-9.586872,1.810109,0.550376,-0.309609,-0.164799,1.359976,-9.395327,2.882766,0.335796,-0.353275,-0.173783
7.599209308624268,-0.062252,-9.179837,2.676854,0.617089,-0.199219,-0.108339,0.502808,-8.399287,4.755127,0.705316,-0.083892,-0.097216
7.620014667510986,0.100562,-8.954771,3.22276,0.324936,-0.199885,-0.087832,0.952941,-8.092814,5.703279,0.380405,-0.178569,-0.062728
7.6463940143585205,-0.124505,-9.859825,1.115755,-0.046181,-0.225585,-0.052145,0.521963,-9.87898,1.197162,0.038317,-0.458738,0.012508
7.669568777084351,0.397458,-9.352228,2.681643,0.442783,-0.237436,-0.14842,0.718297,-8.490272,4.984982,0.610506,-0.057393,-0.146485
7.693536758422852,0.330417,-9.950809,2.083062,0.4292,-0.272857,-0.155877,1.968134,-9.299553,3.514867,0.547255,-0.557543,-0.051276
7.715102195739746,0.220278,-8.858997,3.500501,0.731873,-0.272591,-0.027245,0.833225,-7.944366,5.775109,0.854189,-0.237958,0.021696
7.740920543670654,0.928998,-8.844632,3.826129,0.305628,-0.272591,0.01763,1.810109,-7.628315,6.632277,0.438862,-0.194681,0.064706
7.759477615356445,-0.134082,-9.768841,1.608986,-0.257773,-0.045153,0.129485,-0.10535,-9.515042,1.55631,-0.175006,-0.189355,0.155255
7.785478591918945,0.924209,-9.361806,2.767838,0.343978,-0.226384,0.016565,1.834052,-8.490272,4.970616,0.513698,-0.194016,0.060712
7.809759140014648,0.292107,-9.189414,2.791781,0.450772,-0.010665,0.124824,0.502808,-8.437596,4.304994,0.600785,0.063649,0.120501
7.835238218307495,-0.081407,-9.007445,3.375996,0.379398,0.050722,0.091534,0.306473,-8.016195,5.846939,0.441526,0.245679,0.007847
7.8584959506988525,-0.057464,-9.0266,2.61939,0.074462,-0.186969,0.261846,0.162814,-8.490272,3.658527,0.249376,-0.152203,0.303862
7.882132053375244,-0.081407,-8.973926,3.246703,0.331328,-0.193893,0.206851,0.153237,-7.848593,5.612295,0.51756,-0.08043,0.232888
7.905195236206055,-0.100562,-9.34744,2.40869,0.142906,-0.037164,0.039335,0.033521,-9.323497,2.576292,0.169746,-0.005195,0.028354
7.9292991161346436,0.521963,-9.261244,2.480519,0.506167,-0.414273,-0.05108,2.039964,-9.112796,2.628968,0.870967,-0.596026,0.220504
7.952720403671265,0.316051,-8.768013,4.094294,1.385157,-0.094822,0.087939,0.747029,-6.871709,6.957905,2.065413,1.407234,-0.002007
7.976529121398926,0.541117,-8.897306,4.333726,0.884341,-0.116394,0.101654,0.660833,-7.18776,7.403249,1.169911,0.297878,0.464187
7.999105215072632,-0.052675,-8.777591,4.295417,0.541987,0.232885,0.136809,-0.095773,-7.958732,5.861304,0.716102,0.725055,0.3
8.023214340209961,0.114928,-8.729704,3.471769,0.469148,0.073359,0.097926,0.723086,-8.365767,3.050368,0.852191,0.12983,0.431429
8.047149658203125,0.023943,-7.872536,4.803013,1.235085,0.168302,0.14107,-0.430978,-6.440731,7.728877,1.41133,0.888443,0.544882
8.070199966430664,0.057464,-8.954771,4.127814,1.08568,0.135678,0.143067,-0.42619,-6.948328,6.86692,1.386563,0.525981,0.568451
8.093876838684082,0.143659,-9.084064,4.180489,1.360921,0.123028,0.139738,0.766184,-7.795918,3.217971,1.828654,-0.084558,0.71253
8.115248918533325,0.110139,-6.344958,6.502983,2.577472,0.189874,0.345204,-2.073484,-3.907536,10.223763,3.509534,0.860346,1.116938
8.140936136245728,0.339994,-7.197337,6.311437,1.233088,0.01903,0.283951,-1.134909,-4.309783,10.118412,2.495919,-0.123574,0.879247
8.159488201141357,-0.047886,-8.049716,5.937923,0.630139,0.084412,0.21524,-1.144487,-5.406383,8.873363,1.677917,0.0759,0.634232
8.186482191085815,-0.100562,-8.198164,5.918768,0.654241,0.097461,0.160378,-0.301685,-5.315399,7.82465,1.75475,-0.1807,0.547012
8.209642887115479,-0.474076,-7.436769,6.277917,0.98501,0.265909,0.26118,-1.446172,-4.170912,8.835054,2.21322,0.237823,0.752611
8.235299825668335,-0.445344,-6.708895,6.933961,0.677943,0.236214,0.2207,-1.680815,-3.146141,9.821516,1.795497,0.207462,0.652342
8.258599519729614,-0.162814,-7.431981,6.234819,0.254228,0.171898,0.113639,-1.340821,-3.706413,9.127162,1.284562,0.00639,0.416915
8.281604528427124,-0.263376,-7.048889,6.469463,0.249967,0.227825,0.090069,-1.407862,-3.126987,9.495888,1.157128,0.043675,0.331692
8.301769733428955,-0.641679,-6.842977,6.641854,0.101227,0.191073,0.055714,-1.886727,-2.662488,9.974752,0.740337,0.060587,0.212248
8.325389385223389,0.124505,-7.518177,6.924384,-0.073745,0.045928,0.047591,-0.541117,-2.968961,9.711377,0.796397,-0.146611,0.281491
8.349159955978394,-0.17718,-7.331419,6.143835,-0.023544,0.359787,0.120563,-1.053502,-3.208394,9.007445,1.071772,0.099336,0.403998
8.375659465789795,-0.521963,-7.053678,6.344958,0.018268,0.327295,0.144266,-1.723913,-2.427844,10.01785,0.886413,0.174572,0.287883
8.398950338363647,-0.943364,-7.522965,5.727222,-0.366032,0.119433,0.043064,-1.790954,-3.25628,8.643509,-0.224142,0.092678,-0.009464
8.42271375656128,-0.454922,-7.269167,6.431153,-0.121949,-0.105208,-0.000746,-1.714336,-2.571504,9.764052,-0.527081,-0.013184,-0.133968
8.446238279342651,-0.593792,-7.374517,6.541292,-0.134333,-0.05048,-0.07172,-1.364764,-2.921075,9.184626,-0.756116,-0.015581,-0.265797
8.469309091567993,-0.239432,-7.508599,6.483829,-0.120085,0.003716,-0.065861,-1.082234,-3.04558,9.361806,-0.423882,-0.011586,-0.211867
8.491037845611572,-0.727874,-7.312264,6.172566,-0.115158,0.103587,-0.073318,-1.695181,-3.198817,8.557313,-0.263024,0.045806,-0.180175
8.515342712402344,-0.689565,-7.254801,6.297071,0.053156,0.010241,-0.0869,-1.091812,-2.54756,9.778418,-0.038783,-0.097075,-0.07085
8.54019832611084,-0.047886,-7.657047,5.990598,0.086313,-0.069921,-0.014461,-0.809281,-3.404728,8.882941,0.05656,-0.103733,-0.051675
8.56325888633728,0.277742,-7.101564,6.809457,0.208953,0.015834,0.002983,-0.574638,-2.466153,9.845459,0.265222,-0.064983,0.001855
8.585489988327026,-0.407035,-6.943539,6.857343,-0.069884,0.168702,0.077153,-1.316878,-2.217144,10.003485,0.197044,0.100668,0.046996
8.610503673553467,-0.828436,-7.728877,5.760743,-0.27242,0.199329,0.117634,-1.685604,-3.596274,8.42802,0.126735,0.137154,0.103589
8.631101131439209,-0.627313,-7.47029,6.603545,-0.103041,0.145133,0.095795,-1.37913,-2.834879,9.108007,0.383335,0.025033,0.16977
8.657675743103027,-0.646467,-7.312264,6.273128,0.064208,0.135678,0.14067,-1.728702,-2.581081,9.093641,0.741402,0.057258,0.293609
8.680198431015015,-0.622524,-7.29311,6.105525,0.108151,0.120631,0.122427,-1.676027,-2.499674,9.328285,0.859781,0.036618,0.313716
8.702353477478027,-0.378303,-7.154239,6.555658,0.184985,0.140472,0.179819,-1.154064,-1.925036,9.73532,1.034621,0.035286,0.38469
8.726387023925781,-0.330417,-7.168605,6.732838,0.079788,0.180819,0.245068,-0.962518,-1.738279,9.582084,1.101733,0.117046,0.463654
8.750130414962769,-0.53154,-7.278744,6.30186,-0.060429,0.201592,0.319105,-1.407862,-1.781377,9.261244,1.057391,0.191083,0.512524
8.774448871612549,-0.952941,-7.546908,5.966655,0.076726,0.253125,0.300995,-1.886727,-2.006443,9.237301,1.03502,0.224373,0.477103
8.796702146530151,-0.794915,-7.245224,6.646643,0.074994,0.182684,0.237345,-1.45096,-1.034348,9.80715,0.761376,0.112652,0.305726
8.820197105407715,-0.713508,-7.130296,6.967482,-0.038058,0.215308,0.24853,-1.178007,-0.474076,9.898134,0.706647,0.196676,0.312517
8.84108853340149,-1.245048,-6.914807,6.459885,-0.360705,0.251394,0.286614,-2.298551,-0.253798,9.649124,0.560704,0.359664,0.348471
8.865347146987915,-1.048714,-7.499022,6.043273,-0.453917,0.233151,0.209381,-2.05433,-1.163641,9.649124,0.394653,0.352074,0.276564
8.890785455703735,-1.010405,-7.527754,6.043273,-0.309705,0.241274,0.204454,-1.810109,-1.034348,9.467155,0.395585,0.29881,0.174297
8.914218664169312,-1.350399,-6.977059,6.675375,-0.296389,0.256188,0.255055,-2.092639,0.162814,10.118412,0.521422,0.349677,0.207321
8.93725323677063,-1.302512,-7.499022,5.621872,-0.438338,0.146198,0.262379,-2.566715,-0.823647,9.553351,0.477612,0.381902,0.29787
8.955273628234863,-1.16843,-7.273955,6.043273,-0.233005,0.11131,0.147994,-2.590658,-0.014366,10.295592,0.188921,0.192016,0.121965
8.981310367584229,-1.201951,-7.431981,6.05285,-0.34952,0.146997,0.062638,-2.111794,-0.186757,9.902923,-0.432937,0.152067,-0.191893
9.007489204406738,-1.182796,-7.264378,6.723261,-0.592004,0.183749,0.100855,-1.901093,0.45971,10.209396,-0.748792,0.277904,-0.302815
9.030701160430908,-1.814897,-8.035351,5.056812,-0.796139,0.19094,0.153187,-3.208394,-1.623351,9.060121,-0.808981,0.417988,-0.272588
9.05454421043396,-1.283358,-7.853382,5.550042,-0.475889,0.111044,0.020826,-2.537983,-1.06308,9.649124,-0.799926,0.174305,-0.334774
9.077728271484375,-1.709547,-7.11593,5.803841,-0.306909,0.225828,-0.133107,-3.299378,-0.263376,10.491926,-1.395018,0.176702,-0.721204
9.101944923400879,-1.216316,-8.6052,5.372862,-0.410907,0.07762,-0.204081,-1.053502,-2.949807,7.317053,-1.734044,-0.07244,-0.796972
9.124509334564209,-1.125332,-8.116757,5.324976,-0.105304,0.029816,-0.052412,-2.078273,-2.183623,8.882941,-0.358101,0.04514,-0.220256
9.146774768829346,-1.010405,-8.068871,5.368074,0.05795,0.113574,-0.044422,-2.063907,-2.030386,9.395327,0.078664,0.025832,-0.157804
9.172142267227173,-1.575465,-7.149451,5.985809,0.113345,0.229023,-0.021386,-2.834879,-0.818859,9.936443,0.177869,0.128498,-0.196021
9.195640087127686,-1.585042,-7.781552,5.597929,-0.124213,0.159114,-0.017524,-2.197989,-1.810109,9.41927,-0.094843,0.019706,-0.097216
9.219141721725464,-1.072657,-7.738454,5.612295,-0.146318,0.069231,0.018296,-2.107005,-1.551522,9.644336,-0.048903,0.048469,-0.094819
9.239047527313232,-1.498847,-7.939578,5.401594,-0.108234,0.125957,0.01297,-2.418267,-1.872361,9.352228,0.006225,0.07803,-0.108668
9.26524305343628,-1.69997,-7.819861,5.435115,0.001224,0.066968,0.027484,-2.662488,-1.747856,9.357017,0.149905,0.025832,-0.041555
9.289048433303833,-1.27378,-7.633104,5.822995,-0.018084,-0.06313,-0.016192,-2.470942,-1.254626,9.730532,0.058957,-0.098806,0.017834
9.313193798065186,-1.010405,-8.169433,5.214837,-0.107035,-0.024913,-0.045754,-2.255453,-2.063907,9.481522,-0.157295,-0.095078,-0.036895
9.335709571838379,-1.283358,-8.030561,5.305821,0.039308,0.123827,-0.043224,-2.533195,-1.824475,9.337862,-0.06435,0.014913,-0.057002
9.359343767166138,-1.460537,-7.882113,5.439903,0.061545,0.039403,0.011106,-2.557138,-1.905882,9.34744,-0.003762,-0.023038,0.01557
9.382356405258179,-1.192373,-7.738454,5.631449,0.056352,-0.043422,0.017364,-2.308128,-1.623351,9.500676,-0.052898,-0.086289,0.058581
9.405303239822388,-1.374342,-7.963521,5.344131,0.069269,-0.030905,0.040268,-2.552349,-2.202778,9.031389,-0.084989,-0.044477,0.059513
9.429823637008667,-1.134909,-7.795918,5.631449,0.184851,0.02955,-0.007537,-2.40869,-1.709547,9.534197,0.048836,-0.056328,0.018234
9.453659296035767,-1.115755,-7.637893,5.894825,0.159418,0.080949,-0.039096,-2.130948,-1.441383,9.792784,-0.046639,-0.03955,-0.079506
9.477943897247314,-1.422228,-7.590006,5.918768,0.022529,0.054184,0.020959,-2.26503,-1.996866,9.34744,-0.232664,0.033022,-0.01479
9.498993635177612,-1.518001,-7.992252,5.248358,0.077924,0.022226,0.067965,-2.432633,-2.466153,8.849421,0.025134,0.009986,0.059913
9.524609565734863,-1.130121,-7.910845,5.463847,0.298836,-0.037696,0.084477,-2.15968,-2.150103,9.294765,0.300243,-0.063652,0.14114
9.54684591293335,-1.45096,-7.57564,5.799052,0.305761,0.009842,0.0669,-2.552349,-1.460537,9.66349,0.313426,-0.029563,0.117837
9.571238279342651,-1.278569,-7.666625,5.899613,0.149964,-0.01426,0.044662,-2.312917,-1.508424,9.720954,0.149239,-0.044743,0.064307
9.590956211090088,-1.398285,-7.446347,6.009752,0.068603,-0.030639,0.053051,-2.049541,-1.541945,9.677856,-0.048504,-0.096542,0.046464
9.61553692817688,-0.967307,-7.666625,5.885248,0.030119,-0.058602,0.011771,-2.193201,-1.470115,9.620393,-0.150637,-0.009056,0.025291
9.640961647033691,-1.350399,-7.594795,5.966655,-0.035928,0.037672,0.073424,-2.533195,-1.546733,9.711377,-0.252505,0.056858,0.000656
9.66569709777832,-1.55631,-7.532542,5.899613,-0.110764,0.020495,0.057578,-2.753472,-1.551522,9.768841,-0.443456,0.057923,-0.050876
9.688966989517212,-1.340821,-7.312264,5.870882,-0.244856,0.00598,-0.022318,-3.174873,-1.206739,10.467983,-0.883684,0.0502,-0.215063
9.709633111953735,-1.364764,-7.360151,5.301033,-0.4928,0.019829,-0.273058,-3.519656,-1.800531,10.817554,-2.109822,0.025299,-0.743975
9.735750913619995,-1.59462,-9.060121,5.109487,-0.952868,-0.197622,-0.427524,-1.901093,-2.978539,8.988291,-2.457769,-0.148075,-1.130805
9.757988691329956,-0.450133,-7.944366,5.813418,-0.491069,-0.184971,-0.180778,-0.981673,-3.85965,8.839843,-1.777587,-0.147143,-0.77287
9.78021788597107,-0.665622,-7.671413,5.597929,-0.476954,-0.015459,-0.060668,-1.513213,-3.50529,9.021811,-1.217516,0.054861,-0.479119
9.805402994155884,-0.641679,-7.556486,5.27709,-0.799867,-0.029041,0.005779,-2.102216,-3.730356,9.448001,-1.557474,0.135156,-0.47366
9.828904390335083,-0.483653,-8.169433,4.453442,-1.210932,-0.184572,0.055581,-1.580254,-4.870054,9.333074,-2.563498,0.147007,-0.820009
9.852131366729736,-1.268992,-9.285188,4.027253,-1.312001,-0.075514,-0.032305,-2.595447,-6.105525,7.613949,-3.90189,0.605744,-1.42682
9.876406908035278,-1.043925,-9.079275,3.850073,-0.897474,0.06497,-0.114598,-1.427017,-5.995387,7.551697,-3.491624,-0.449816,-2.137761
9.898911476135254,-1.297723,-8.835054,4.055984,-1.974739,-0.410545,-0.500362,-1.69997,-6.014541,6.675375,-2.589997,-1.11788,-1.680623
9.922669649124146,-0.732663,-8.911673,4.309783,-1.883923,-0.887524,-0.584386,-0.8859,-7.245224,5.626661,-2.723423,-1.917107,-1.210967
9.946904420852661,0.07183,-8.964348,4.089505,-1.412004,-0.839453,-0.485182,1.604197,-8.07366,3.581908,-2.203566,-3.074135,-0.425056
9.969615697860718,-0.062252,-9.289976,3.404728,-0.768575,-0.058203,-0.100882,1.546733,-8.662663,4.42471,-1.234827,-0.902294,-0.124913
9.991045475006104,-0.301685,-8.67224,4.07035,-0.31077,0.148328,0.04879,-0.148448,-7.139874,6.881286,-0.233729,0.692298,-0.182705
10.015575170516968,-0.10535,-9.021811,3.71599,-0.591205,-0.021451,-0.04895,0.167603,-8.279572,4.903575,-0.877425,-0.471521,-0.11213
10.041056394577026,-0.215489,-9.289976,2.882766,-0.582017,-0.064861,-0.049882,0.416612,-8.341824,5.095121,-0.777821,-0.27764,-0.094154
10.063969612121582,-0.526751,-9.481522,2.073484,-0.542469,-0.075647,0.040667,0.320839,-8.835054,3.672893,-0.60245,-0.428644,0.060312
10.088093042373657,-0.593792,-9.0266,2.97375,-0.18773,0.065902,0.006578,-0.253798,-8.150278,5.38244,-0.251573,0.043276,-0.028905
10.109737634658813,-0.119716,-9.031389,3.107832,-0.340332,-0.029707,-0.04602,0.627313,-8.054505,5.636238,-0.379406,-0.138488,-0.059798
10.135342359542847,-0.186757,-9.045755,3.083889,-0.55685,0.147796,-0.021652,0.799704,-8.8159,4.084716,-0.915109,-0.207065,-0.059532
10.157758712768555,-0.287319,-9.476733,1.972923,-0.500257,0.211313,0.063304,0.277742,-8.8159,3.763877,-0.693931,-0.055662,0.036477
10.180324077606201,-0.153237,-9.222935,2.269819,-0.217558,0.044996,0.094996,0.818859,-8.801534,3.615429,-0.328806,-0.153535,0.117571
10.205371856689453,-0.598581,-9.165471,2.494885,-0.117156,0.129153,0.110976,-0.545906,-8.236473,4.477386,-0.082859,0.210658,0.067237
10.228909730911255,-0.028732,-9.304342,2.830091,-0.241261,-0.047816,-0.002077,0.53154,-8.28436,5.286667,-0.311761,-0.084824,-0.013592
10.252200365066528,-0.42619,-9.328285,2.782204,-0.376685,0.107848,0.065302,0.536328,-8.547735,4.846111,-0.471287,-0.066448,0.012907
10.275542497634888,-0.732663,-9.73532,1.881938,-0.504385,0.288146,0.049589,0.751818,-9.112796,3.332899,-0.536535,-0.329706,0.02649
10.299084424972534,-0.234644,-9.448001,2.016021,-0.205308,0.153122,0.008975,0.162814,-8.557313,4.309783,-0.265554,0.224906,-0.073514
10.318902254104614,-0.311262,-9.414481,1.80532,-0.253511,0.03208,0.023889,0.349571,-8.782379,3.634583,-0.390192,-0.174974,0.033148
10.34544587135315,-0.316051,-9.371383,2.011232,-0.19319,0.029683,0.030147,0.45971,-8.830266,3.902748,-0.329471,-0.094412,0.014771
10.369440078735352,-0.263376,-9.342651,2.001655,-0.213697,0.089605,0.003116,0.373515,-8.633931,4.228375,-0.328273,0.041678,-0.042088
10.39346194267273,-0.306473,-9.543775,1.575465,-0.270423,0.033811,0.000852,0.507597,-9.122374,3.107832,-0.434535,-0.155266,0.007448
10.416563987731934,-0.584215,-9.371383,1.728702,-0.104905,0.044863,0.003116,0.593792,-9.079275,3.390362,-0.073804,-0.186692,-0.008798
10.439115762710571,-0.191546,-9.38096,2.217144,0.059548,-0.035033,0.003116,0.493231,-8.720127,4.175701,0.062419,-0.051268,-0.019318
10.45981478691101,-0.258587,-9.060121,2.834879,-0.084265,0.010241,0.000453,0.268164,-8.126334,5.803841,-0.076334,0.062451,-0.033965
10.48540449142456,-0.023943,-9.792784,1.585042,-0.405314,-0.015991,0.000852,0.996039,-9.443213,3.002482,-0.50764,-0.191619,0.0181
10.50897765159607,-0.186757,-9.299553,2.557138,-0.10637,0.075223,0.064503,0.277742,-8.720127,4.410344,-0.243716,0.051798,0.046197
10.530547618865967,-0.090984,-9.792784,1.757434,-0.204242,0.084145,0.069163,0.53154,-9.313919,3.251492,-0.270881,0.019041,0.055785
10.555383443832397,-0.622524,-9.38096,1.91067,-0.051374,0.125558,0.096994,0.244221,-8.897306,3.811763,-0.057292,0.077232,0.007181
10.578969955444336,-0.392669,-9.146317,2.15968,-0.116889,0.101722,0.046393,0.086196,-8.557313,4.328937,-0.141716,0.047936,0.012774
10.602300643920898,-0.062252,-9.687433,1.268992,-0.268026,0.008111,0.009774,0.718297,-9.285188,2.76305,-0.324411,-0.080297,-0.005868
10.626436710357666,-0.45971,-9.414481,1.709547,-0.089725,0.061242,0.072492,0.306473,-8.983502,3.476558,-0.129332,0.0245,0.021563
10.649031162261963,-0.488442,-9.59166,1.561099,-0.068286,0.068965,0.059576,0.028732,-9.184626,3.098255,-0.07953,0.03209,0.034612
10.668986558914185,-0.339994,-9.189414,2.308128,-0.028205,0.048192,0.01803,0.038309,-8.542947,4.49654,-0.04371,0.049135,-0.019184
10.696352005004883,0.019155,-9.52462,1.704759,-0.231673,0.007711,0.001385,-0.239432,-8.624354,4.218798,-0.352242,0.189086,-0.052474
10.718973159790039,-0.272953,-9.816728,1.120543,-0.342329,0.027552,-0.014461,0.632101,-9.649124,2.097428,-0.505509,-0.148475,-0.012926
10.742480993270874,-0.24901,-9.409692,1.719124,-0.094652,0.117702,-0.003409,0.172391,-8.911673,3.529233,-0.212024,0.151402,-0.067255
10.766245126724243,-0.368726,-9.682645,1.427017,-0.153508,0.049257,0.031612,0.656045,-9.175049,2.992905,-0.251706,-0.019975,0.001056
10.789117813110352,-0.488442,-9.471945,1.474903,-0.074544,0.041933,0.059975,0.038309,-9.117584,3.136564,-0.135723,0.06072,0.027288
10.80940842628479,-0.062252,-9.615604,1.527578,-0.012625,-0.036232,0.038004,0.608158,-9.289976,2.887554,-0.03865,-0.092814,0.039007
10.835668087005615,-0.430978,-9.242089,2.011232,0.053023,0.066968,0.07156,0.598581,-9.242089,3.007271,-0.047172,-0.018377,0.014505
10.858259916305542,-0.512385,-9.337862,1.790954,-0.045515,0.129553,0.068498,-0.028732,-8.825478,3.783031,-0.035188,0.12184,0.003453
10.880486726760864,-0.191546,-9.610815,1.580254,-0.082401,0.038072,0.020959,0.411824,-9.213358,3.126987,-0.11029,-0.03196,0.004385
10.90546703338623,-0.239432,-9.634759,1.455749,-0.022479,0.021294,0.024954,0.550694,-9.237301,3.083889,-0.02813,-0.016913,-0.011328
10.928989887237549,-0.38788,-9.41927,1.685604,0.03518,0.029949,0.043597,0.2107,-8.897306,3.557965,0.068411,0.029294,0.007048
10.953404903411865,-0.368726,-9.515042,1.618563,-0.005434,0.022359,0.046926,0.421401,-9.112796,3.213182,0.014348,-0.028897,0.02356
10.976933002471924,-0.344783,-9.467155,1.743068,-0.001439,0.052054,0.041866,0.569849,-9.251667,3.064734,0.000766,-0.009722,0.01304
11.000205278396606,-0.335205,-9.462367,1.580254,0.005884,0.041933,0.06437,0.244221,-8.988291,3.404728,0.047904,0.047404,0.029685
11.019526481628418,-0.373515,-9.304342,1.901093,0.0192,0.033811,0.05132,0.373515,-8.945193,3.443038,0.041779,-0.013584,0.031683
11.046866178512573,-0.292107,-9.620393,1.704759,-0.058965,0.022359,0.044129,0.335205,-9.112796,3.476558,-0.026798,0.017443,0.008646
11.070498943328857,-0.464499,-9.653913,1.503635,-0.048578,0.072827,0.05891,0.172391,-9.198992,3.29459,-0.026399,0.030492,0.026756
11.093846082687378,-0.483653,-9.543775,1.45096,0.012676,0.071362,0.048923,0.464499,-9.040966,3.265857,0.09451,0.00892,-0.005203
11.118262529373169,-0.234644,-9.409692,1.690392,0.06594,0.041534,0.026952,0.234644,-8.906884,3.653738,0.077066,0.03968,-0.002539
11.141446113586426,-0.45971,-9.467155,1.484481,-0.0061,0.047526,0.056247,0.421401,-9.112796,3.103044,0.03552,-0.018244,0.027422
11.165569067001343,-0.56506,-9.500676,1.446172,0.016537,0.064171,0.025487,-0.138871,-9.031389,3.237126,0.075069,0.079762,-0.006135
11.189273357391357,-0.253798,-9.476733,1.723913,0.040772,0.010508,-0.010866,0.368726,-9.069698,3.423883,0.055894,-0.017046,-0.040889
11.212749004364014,-0.38788,-9.457579,1.810109,0.024127,0.00598,0.019628,0.493231,-8.997869,3.601063,0.058158,-0.023438,-0.017054
11.235791206359863,-0.407035,-9.529408,1.719124,-0.000641,0.00345,0.025753,0.24901,-8.969136,3.696836,0.015546,-0.017445,0.002654
11.259358167648315,-0.272953,-9.562929,1.767011,-0.016087,0.009309,0.024821,0.488442,-9.017023,3.414306,-0.001631,-0.020641,0.002521
11.280691385269165,-0.287319,-9.433636,1.676027,-0.021813,0.078952,0.057445,0.42619,-9.017023,3.447826,0.006758,0.03715,0.009978
11.30551266670227,-0.359149,-9.500676,1.55631,-0.033531,0.097861,0.072492,0.220278,-8.959559,3.452615,0.004627,0.066179,0.02103
11.329092502593994,-0.502808,-9.404903,1.728702,-0.003037,0.130352,0.075955,0.272953,-9.0266,3.265857,0.016745,0.052464,0.032349
11.35247540473938,-0.363937,-9.505466,1.714336,-0.019682,0.103853,0.040268,0.186757,-8.983502,3.601063,0.020207,0.12224,-0.017986
11.374655961990356,-0.35436,-9.476733,1.685604,-0.025675,0.044463,0.034808,0.373515,-9.060121,3.356842,-3.3e-05,0.002262,0.005717
11.398458242416382,-0.392669,-9.491099,1.62814,-0.01156,0.040602,0.046127,-0.158025,-8.897306,3.763877,0.017144,0.06032,-0.000808
11.419493675231934,-0.277742,-9.625181,1.704759,-0.04232,-0.001344,0.008576,0.339994,-9.184626,3.39994,-0.048903,-0.048871,-0.016255
11.441722393035889,-0.435767,-9.457579,1.7718,-0.012492,0.068299,0.044262,0.253798,-9.031389,3.557965,0.000499,0.019706,-0.006667
11.465513944625854,-0.316051,-9.52462,1.623351,-0.015954,0.066568,0.0412,0.268164,-9.045755,3.466981,0.012883,0.034354,0.004385
11.491437911987305,-0.311262,-9.34744,1.747856,0.016537,0.066834,0.042798,0.330417,-8.906884,3.43346,0.031259,0.029827,0.004252
11.515103816986084,-0.186757,-9.443213,1.589831,0.005751,0.03714,0.04879,-0.229855,-8.820688,3.739934,0.028862,0.091213,0.002787
11.53922963142395,-0.622524,-9.481522,1.599408,-0.012758,0.072693,0.050388,0.10535,-9.304342,2.968961,-0.026798,-0.062587,-0.005069
11.562131404876709,-0.253798,-9.481522,1.867573,0.074062,0.027685,-0.022318,0.153237,-8.954771,3.78782,0.089317,0.046472,-0.064592
11.585878849029541,-0.196335,-9.448001,1.695181,0.04024,0.035808,0.017497,0.617736,-9.021811,3.53881,0.066014,-0.02397,-0.026375
11.609423398971558,-0.397458,-9.424058,1.752645,0.039441,0.048458,0.063571,0.272953,-8.906884,3.572331,0.081461,0.04221,0.018766
11.630632400512695,-0.38788,-9.481522,1.958557,0.011743,0.045262,0.041732,0.081407,-8.806323,3.960212,0.057092,0.04514,0.01051
11.655481100082397,-0.454922,-9.41927,2.025598,-0.032998,0.023424,0.039735,0.349571,-8.964348,3.653738,-0.058091,-0.017578,0.001988
11.679164171218872,-0.301685,-9.500676,1.747856,-0.080137,-0.0092,0.029348,0.067041,-8.99308,3.447826,-0.070075,0.011717,0.013839
11.70262336730957,-0.593792,-9.443213,1.637717,-0.043651,0.063772,0.028949,-0.129293,-8.906884,3.519656,-0.04118,0.041411,-0.006934
11.72647213935852,-0.148448,-9.553351,1.599408,-0.024742,-0.002675,0.00285,0.56506,-9.122374,3.299378,-0.052099,-0.058192,-0.024111
11.749883651733398,-0.272953,-9.448001,1.747856,0.023062,0.036074,0.040401,0.42619,-9.021811,3.462192,0.016345,0.021038,-0.011195
11.769627332687378,-0.383092,-9.395327,1.972923,0.020399,0.064171,0.052385,0.268164,-8.705761,4.118237,0.05363,0.060853,0.008113
11.795713424682617,-0.517174,-9.491099,1.901093,-0.019017,0.04433,0.055315,0.153237,-8.935616,3.744722,0.08186,0.110522,0.014106
11.819609880447388,-0.430978,-9.45279,1.819686,-0.022878,0.056448,0.041333,0.100562,-9.342651,2.978539,0.130597,0.066579,0.043135
11.841441869735718,-0.35436,-9.831093,1.24026,0.18352,0.10372,-0.026845,0.201123,-9.898134,1.958557,0.427277,0.407202,-0.022647
11.86407208442688,-0.17718,-9.213358,2.078273,0.851185,0.07802,-0.027245,0.679988,-8.849421,2.916286,1.170178,0.181629,0.20772
11.885950088500977,-0.632101,-9.309131,2.456576,0.972493,0.406659,0.04373,-0.794915,-7.934789,5.157373,1.509603,1.692863,0.173498
11.90958023071289,-0.545906,-9.586872,2.183623,0.810171,0.155652,-0.005673,-0.191546,-8.787168,3.950634,1.067911,0.457936,0.349935
