#multi:
,mass A,,mass B,,mass C,,mass D,,
t,x,y,x,y,x,y,x,y,
1.241578E1,9.169759E-2,6.168559E-2,1.029449E-1,9.180774E-2,1.290412E-1,8.341069E-2,1.347227E-1,6.480623E-2
1.243244E1,9.175875E-2,6.144097E-2,1.035227E-1,9.111440E-2,1.290672E-1,8.257938E-2,1.345301E-1,6.322697E-2
1.244910E1,9.175875E-2,6.144097E-2,1.037153E-1,9.099885E-2,1.290061E-1,8.128511E-2,1.338663E-1,6.196229E-2
1.246576E1,9.157528E-2,6.113520E-2,1.043316E-1,9.096033E-2,1.289755E-1,8.004180E-2,1.333312E-1,6.060174E-2
1.248243E1,9.175875E-2,6.113520E-2,1.047938E-1,9.057514E-2,1.290367E-1,7.885963E-2,1.327656E-1,5.898131E-2
1.249909E1,9.200336E-2,6.119635E-2,1.053716E-1,9.045959E-2,1.291692E-1,7.776919E-2,1.323528E-1,5.775834E-2
1.251575E1,9.243144E-2,6.119635E-2,1.059108E-1,9.015144E-2,1.291182E-1,7.666855E-2,1.318178E-1,5.667295E-2
1.253241E1,9.273721E-2,6.125751E-2,1.067582E-1,8.995885E-2,1.289959E-1,7.584307E-2,1.311910E-1,5.514424E-2
1.254908E1,9.292067E-2,6.131866E-2,1.069508E-1,8.968922E-2,1.290571E-1,7.476281E-2,1.309311E-1,5.434931E-2
1.256574E1,9.347106E-2,6.137982E-2,1.076056E-1,8.934255E-2,1.292201E-1,7.410039E-2,1.308853E-1,5.395185E-2
1.258240E1,9.359337E-2,6.131866E-2,1.076056E-1,8.934255E-2,1.290774E-1,7.399848E-2,1.305795E-1,5.361553E-2
1.259907E1,9.359337E-2,6.131866E-2,1.076441E-1,8.934255E-2,1.291488E-1,7.351950E-2,1.302738E-1,5.344737E-2
1.261573E1,9.310413E-2,6.119635E-2,1.076441E-1,8.934255E-2,1.290265E-1,7.336663E-2,1.297540E-1,5.311106E-2
1.263239E1,9.310413E-2,6.119635E-2,1.081449E-1,8.934255E-2,1.288736E-1,7.302014E-2,1.291884E-1,5.253015E-2
1.264905E1,9.316529E-2,6.119635E-2,1.081449E-1,8.934255E-2,1.288838E-1,7.278574E-2,1.287451E-1,5.251486E-2
1.266572E1,9.316529E-2,6.119635E-2,1.081449E-1,8.934255E-2,1.288430E-1,7.234752E-2,1.288368E-1,5.234670E-2
1.268238E1,9.322644E-2,6.119635E-2,1.078753E-1,8.938107E-2,1.286800E-1,7.256154E-2,1.288368E-1,5.234670E-2
